Commodity,Country,Unit,Quantity,Value
RICE(OTHER THAN BASMOTI),KENYA,TON,31353.0,12.176
RICE(OTHER THAN BASMOTI),KUWAIT,TON,45054.0,25.485
RICE(OTHER THAN BASMOTI),KYRGHYZSTAN,TON,47.0,0.02
RICE(OTHER THAN BASMOTI),LATVIA,TON,24.0,0.011
RICE(OTHER THAN BASMOTI),LEBANON,TON,3222.0,1.516
RICE(OTHER THAN BASMOTI),LIBERIA,TON,301112.0,116.967
RICE(OTHER THAN BASMOTI),LIBYA,TON,21770.0,8.369
RICE(OTHER THAN BASMOTI),LITHUANIA,TON,5139.0,2.029
RICE(OTHER THAN BASMOTI),MACAO,TON,4.0,0.002
RICE(OTHER THAN BASMOTI),MADAGASCAR,TON,148726.0,48.964
RICE(OTHER THAN BASMOTI),MALAWI,TON,161.0,0.103
RICE(OTHER THAN BASMOTI),MALAYSIA,TON,30334.0,13.774
RICE(OTHER THAN BASMOTI),MALDIVES,TON,27708.0,11.577
RICE(OTHER THAN BASMOTI),MALI,TON,11645.0,3.936
RICE(OTHER THAN BASMOTI),MAURITANIA,TON,487.0,0.236
RICE(OTHER THAN BASMOTI),MAURITIUS,TON,13495.0,5.337
RICE(OTHER THAN BASMOTI),MEXICO,TON,1426.0,0.592
RICE(OTHER THAN BASMOTI),MOLDOVA,TON,450.0,0.16
RICE(OTHER THAN BASMOTI),MONGOLIA,TON,10.0,0.011
RICE(OTHER THAN BASMOTI),MONTENEGRO,TON,25.0,0.013
RICE(OTHER THAN BASMOTI),MONTSERRAT,TON,0.0,0.0
RICE(OTHER THAN BASMOTI),MOROCCO,TON,9697.0,3.82
RICE(OTHER THAN BASMOTI),MOZAMBIQUE,TON,10968.0,3.9
RICE(OTHER THAN BASMOTI),MYANMAR,TON,0.0,0.0
RICE(OTHER THAN BASMOTI),N. MARIANA IS.,TON,104.0,0.022
RICE(OTHER THAN BASMOTI),NAMIBIA,TON,5652.0,2.198
RICE(OTHER THAN BASMOTI),NEPAL,TON,768969.0,281.153
RICE(OTHER THAN BASMOTI),NETHERLAND,TON,9636.0,6.746
RICE(OTHER THAN BASMOTI),NEW ZEALAND,TON,1492.0,1.024
RICE(OTHER THAN BASMOTI),NIGER,TON,76188.0,27.231
RICE(OTHER THAN BASMOTI),NIGERIA,TON,829.0,0.442
RICE(OTHER THAN BASMOTI),NORWAY,TON,125.0,0.089
RICE(OTHER THAN BASMOTI),OMAN,TON,76832.0,38.411
RICE(OTHER THAN BASMOTI),PAKISTAN IR,TON,206.0,0.311
RICE(OTHER THAN BASMOTI),PALAU,TON,2.0,0.002
RICE(OTHER THAN BASMOTI),PANAMA REPUBLIC,TON,0.0,0.0
RICE(OTHER THAN BASMOTI),PAPUA N GNA,TON,1.0,0.002
RICE(OTHER THAN BASMOTI),PHILIPPINES,TON,106670.0,57.789
RICE(OTHER THAN BASMOTI),POLAND,TON,41.0,0.024
RICE(OTHER THAN BASMOTI),PORTUGAL,TON,131.0,0.136
RICE(OTHER THAN BASMOTI),QATAR,TON,101718.0,53.249
RICE(OTHER THAN BASMOTI),REUNION,TON,49.0,0.034
RICE(OTHER THAN BASMOTI),ROMANIA,TON,240.0,0.09
RICE(OTHER THAN BASMOTI),RUSSIA,TON,71667.0,28.161
RICE(OTHER THAN BASMOTI),RWANDA,TON,915.0,0.342
RICE(OTHER THAN BASMOTI),SAO TOME,TON,431.0,0.167
RICE(OTHER THAN BASMOTI),SAUDI ARAB,TON,184804.0,98.293
RICE(OTHER THAN BASMOTI),SENEGAL,TON,720475.0,220.83
RICE(OTHER THAN BASMOTI),SERBIA,TON,26.0,0.01
RICE(OTHER THAN BASMOTI),SEYCHELLES,TON,95.0,0.07
RICE(OTHER THAN BASMOTI),SIERRA LEONE,TON,48174.0,17.705
RICE(OTHER THAN BASMOTI),SINGAPORE,TON,66163.0,32.86
RICE(OTHER THAN BASMOTI),SLOVENIA,TON,22.0,0.042
RICE(OTHER THAN BASMOTI),SOLOMON IS,TON,25.0,0.009
RICE(OTHER THAN BASMOTI),SOMALIA,TON,326919.0,120.889
RICE(OTHER THAN BASMOTI),SOUTH AFRICA,TON,149881.0,54.348
RICE(OTHER THAN BASMOTI),SOUTH SUDAN,TON,175.0,0.073
RICE(OTHER THAN BASMOTI),SPAIN,TON,75.0,0.028
RICE(OTHER THAN BASMOTI),SRI LANKA DSR,TON,30515.0,11.471
RICE(OTHER THAN BASMOTI),STATE OF PALESTINE,TON,78.0,0.029
RICE(OTHER THAN BASMOTI),SUDAN,TON,56460.0,21.858
RICE(OTHER THAN BASMOTI),SURINAME,TON,2.0,0.002
RICE(OTHER THAN BASMOTI),SWAZILAND,TON,26.0,0.012
RICE(OTHER THAN BASMOTI),SWEDEN,TON,669.0,0.524
RICE(OTHER THAN BASMOTI),SWITZERLAND,TON,1504.0,1.232
RICE(OTHER THAN BASMOTI),SYRIA,TON,2942.0,1.447
RICE(OTHER THAN BASMOTI),TAIWAN,TON,11.0,0.01
RICE(OTHER THAN BASMOTI),TANZANIA REP,TON,1242.0,0.563
RICE(OTHER THAN BASMOTI),THAILAND,TON,246.0,0.217
RICE(OTHER THAN BASMOTI),TOGO,TON,252378.0,93.181
RICE(OTHER THAN BASMOTI),TRINIDAD,TON,29.0,0.023
RICE(OTHER THAN BASMOTI),TUNISIA,TON,5018.0,2.107
RICE(OTHER THAN BASMOTI),TURKEY,TON,45274.0,21.518
RICE(OTHER THAN BASMOTI),TURKMENISTAN,TON,388.0,0.255
RICE(OTHER THAN BASMOTI),U ARAB EMTS,TON,291579.0,147.687
RICE(OTHER THAN BASMOTI),U K,TON,12544.0,9.12
RICE(OTHER THAN BASMOTI),U S A,TON,42769.0,34.491
RICE(OTHER THAN BASMOTI),UGANDA,TON,2474.0,1.05
RICE(OTHER THAN BASMOTI),UKRAINE,TON,25656.0,9.835
RICE(OTHER THAN BASMOTI),UZBEKISTAN,TON,3.0,0.004
RICE(OTHER THAN BASMOTI),VIETNAM SOC REP,TON,876.0,2.178
RICE(OTHER THAN BASMOTI),YEMEN REPUBLC,TON,75706.0,45.42
RICE(OTHER THAN BASMOTI),ZAMBIA,TON,287.0,0.171
RICE(OTHER THAN BASMOTI),ZIMBABWE,TON,105.0,0.046
WHEAT,AFGHANISTAN,TON,1353.0,0.496
WHEAT,ANGOLA,TON,1.0,0.001
WHEAT,AUSTRALIA,TON,0.0,0.0
WHEAT,BAHARAIN IS,TON,474.0,0.156
WHEAT,BANGLADESH PR,TON,22684.0,5.671
WHEAT,BRUNEI,TON,0.0,0.0
WHEAT,BURKINA FASO,TON,0.0,0.0
WHEAT,CANADA,TON,1.0,0.001
WHEAT,CONGO D. REP.,TON,1.0,0.0
WHEAT,CONGO P REP,TON,0.0,0.0
WHEAT,COTE D' IVOIRE,TON,8.0,0.003
WHEAT,EQUTL GUINEA,TON,5.0,0.002
WHEAT,FRANCE,TON,1.0,0.008
WHEAT,GABON,TON,24.0,0.009
WHEAT,GAMBIA,TON,4.0,0.002
WHEAT,GHANA,TON,20.0,0.005
WHEAT,GUINEA,TON,25.0,0.01
WHEAT,HONG KONG,TON,12.0,0.008
WHEAT,ISRAEL,TON,434.0,0.142
WHEAT,JAPAN,TON,10.0,0.005
WHEAT,JORDAN,TON,919.0,0.316
WHEAT,KENYA,TON,30.0,0.007
WHEAT,KUWAIT,TON,700.0,0.229
WHEAT,MADAGASCAR,TON,8.0,0.003
WHEAT,MALAWI,TON,5.0,0.002
WHEAT,MALAYSIA,TON,1586.0,0.538
WHEAT,MOZAMBIQUE,TON,3.0,0.001
WHEAT,NEPAL,TON,181079.0,46.663
WHEAT,NETHERLAND,TON,1.0,0.0
WHEAT,NEW ZEALAND,TON,102.0,0.04
WHEAT,NIGER,TON,2.0,0.0
WHEAT,NIGERIA,TON,165.0,0.084
WHEAT,OMAN,TON,122.0,0.043
WHEAT,QATAR,TON,118.0,0.033
WHEAT,REUNION,TON,313.0,0.13
WHEAT,RWANDA,TON,72.0,0.024
WHEAT,SAUDI ARAB,TON,25.0,0.009
WHEAT,SENEGAL,TON,0.0,0.0
WHEAT,SEYCHELLES,TON,211.0,0.084
WHEAT,SIERRA LEONE,TON,23.0,0.008
WHEAT,SINGAPORE,TON,33.0,0.016
WHEAT,SOMALIA,TON,4589.0,1.507
WHEAT,SOUTH AFRICA,TON,11.0,0.006
WHEAT,SRI LANKA DSR,TON,2467.0,0.841
WHEAT,TAIWAN,TON,48.0,0.018
WHEAT,TANZANIA REP,TON,25.0,0.008
WHEAT,THAILAND,TON,24.0,0.007
WHEAT,TOGO,TON,1.0,0.0
WHEAT,TRINIDAD,TON,0.0,0.0
WHEAT,U ARAB EMTS,TON,7157.0,2.5
WHEAT,U K,TON,1233.0,0.438
WHEAT,U S A,TON,24.0,0.017
WHEAT,UGANDA,TON,403.0,0.123
WHEAT,UZBEKISTAN,TON,1.0,0.0
WHEAT,VIETNAM SOC REP,TON,71.0,0.028
WHEAT,ZAMBIA,TON,0.0,0.0
OTHER CEREALS,AFGHANISTAN,TON,138.0,0.044
OTHER CEREALS,ALGERIA,TON,1777.0,0.572
OTHER CEREALS,ANGOLA,TON,1.0,0.001
OTHER CEREALS,ARGENTINA,TON,109.0,0.109
OTHER CEREALS,AUSTRALIA,TON,717.0,0.427
OTHER CEREALS,AUSTRIA,TON,107.0,0.103
OTHER CEREALS,BAHARAIN IS,TON,2039.0,0.652
OTHER CEREALS,BANGLADESH PR,TON,296719.0,73.359
OTHER CEREALS,BELGIUM,TON,2733.0,1.028
OTHER CEREALS,BENIN,TON,0.0,0.0
OTHER CEREALS,BHUTAN,TON,4181.0,1.046
OTHER CEREALS,BOTSWANA,TON,0.0,0.0
OTHER CEREALS,BRAZIL,TON,0.0,0.0
OTHER CEREALS,BRUNEI,TON,64.0,0.021
OTHER CEREALS,BULGARIA,TON,2.0,0.003
OTHER CEREALS,CAMBODIA,TON,17.0,0.051
OTHER CEREALS,CAMEROON,TON,5018.0,1.115
OTHER CEREALS,CANADA,TON,1936.0,0.964
OTHER CEREALS,CHILE,TON,140.0,0.051
OTHER CEREALS,CHINA P RP,TON,23.0,0.008
OTHER CEREALS,CONGO D. REP.,TON,0.0,0.0
OTHER CEREALS,CONGO P REP,TON,0.0,0.001
OTHER CEREALS,COTE D' IVOIRE,TON,20.0,0.048
OTHER CEREALS,CZECH REPUBLIC,TON,22.0,0.01
OTHER CEREALS,DJIBOUTI,TON,10000.0,2.183
OTHER CEREALS,DOMINIC REP,TON,7.0,0.008
OTHER CEREALS,EGYPT A RP,TON,2191.0,1.936
OTHER CEREALS,ERITREA,TON,50.0,0.061
OTHER CEREALS,FIJI IS,TON,0.0,0.0
OTHER CEREALS,FRANCE,TON,136.0,0.103
OTHER CEREALS,GABON,TON,0.0,0.0
OTHER CEREALS,GAMBIA,TON,2.0,0.001
OTHER CEREALS,GEORGIA,TON,121.0,0.029
OTHER CEREALS,GERMANY,TON,2536.0,2.22
OTHER CEREALS,GHANA,TON,0.0,0.001
OTHER CEREALS,GREECE,TON,30.0,0.012
OTHER CEREALS,GUINEA,TON,0.0,0.0
OTHER CEREALS,HONG KONG,TON,4290.0,1.093
OTHER CEREALS,HUNGARY,TON,229.0,0.074
OTHER CEREALS,INDONESIA,TON,74.0,0.19
OTHER CEREALS,IRAN,TON,276.0,0.168
OTHER CEREALS,IRAQ,TON,25.0,0.021
OTHER CEREALS,IRELAND,TON,0.0,0.0
OTHER CEREALS,ISRAEL,TON,472.0,0.159
OTHER CEREALS,ITALY,TON,1786.0,0.717
OTHER CEREALS,JAMAICA,TON,0.0,0.0
OTHER CEREALS,JAPAN,TON,12395.0,4.075
OTHER CEREALS,JORDAN,TON,1080.0,0.358
OTHER CEREALS,KENYA,TON,20059.0,4.44
OTHER CEREALS,KOREA RP,TON,399.0,0.193
OTHER CEREALS,KUWAIT,TON,3175.0,1.001
OTHER CEREALS,LEBANON,TON,519.0,0.171
OTHER CEREALS,LIBYA,TON,4315.0,1.482
OTHER CEREALS,LITHUANIA,TON,3.0,0.003
OTHER CEREALS,MADAGASCAR,TON,16.0,0.003
OTHER CEREALS,MALAWI,TON,1.0,0.001
OTHER CEREALS,MALAYSIA,TON,21428.0,4.731
OTHER CEREALS,MALDIVES,TON,61.0,0.032
OTHER CEREALS,MAURITIUS,TON,22.0,0.013
OTHER CEREALS,MAYOTTE,TON,578.0,0.126
OTHER CEREALS,MONGOLIA,TON,7.0,0.017
OTHER CEREALS,MOROCCO,TON,1945.0,0.601
OTHER CEREALS,MOZAMBIQUE,TON,6.0,0.002
OTHER CEREALS,MYANMAR,TON,8403.0,11.595
OTHER CEREALS,NAMIBIA,TON,1156.0,0.296
OTHER CEREALS,NEPAL,TON,478379.0,108.472
OTHER CEREALS,NETHERLAND,TON,1805.0,1.024
OTHER CEREALS,NETHERLANDANTIL,TON,0.0,0.0
OTHER CEREALS,NEW ZEALAND,TON,924.0,0.351
OTHER CEREALS,NIGERIA,TON,3.0,0.004
OTHER CEREALS,NORWAY,TON,0.0,0.001
OTHER CEREALS,OMAN,TON,7880.0,2.257
OTHER CEREALS,PAKISTAN IR,TON,35658.0,32.678
OTHER CEREALS,PAPUA N GNA,TON,0.0,0.0
OTHER CEREALS,PHILIPPINES,TON,77385.0,19.261
OTHER CEREALS,PORTUGAL,TON,462.0,0.199
OTHER CEREALS,QATAR,TON,13049.0,3.346
OTHER CEREALS,REUNION,TON,60.0,0.019
OTHER CEREALS,RUSSIA,TON,36.0,0.034
OTHER CEREALS,RWANDA,TON,0.0,0.0
OTHER CEREALS,SAUDI ARAB,TON,25249.0,7.758
OTHER CEREALS,SENEGAL,TON,56.0,0.123
OTHER CEREALS,SEYCHELLES,TON,3621.0,0.889
OTHER CEREALS,SIERRA LEONE,TON,0.0,0.0
OTHER CEREALS,SINGAPORE,TON,1914.0,0.518
OTHER CEREALS,SLOVENIA,TON,200.0,0.231
OTHER CEREALS,SOMALIA,TON,10389.0,2.282
OTHER CEREALS,SOUTH AFRICA,TON,1887.0,0.71
OTHER CEREALS,SPAIN,TON,10598.0,2.386
OTHER CEREALS,SRI LANKA DSR,TON,22247.0,5.744
OTHER CEREALS,SUDAN,TON,0.0,0.0
OTHER CEREALS,SWEDEN,TON,10.0,0.013
OTHER CEREALS,SWITZERLAND,TON,196.0,0.217
OTHER CEREALS,SYRIA,TON,324.0,0.157
OTHER CEREALS,TAIWAN,TON,6959.0,2.145
OTHER CEREALS,TANZANIA REP,TON,81.0,0.137
OTHER CEREALS,THAILAND,TON,1886.0,1.661
OTHER CEREALS,TOGO,TON,0.0,0.0
OTHER CEREALS,TRINIDAD,TON,0.0,0.0
OTHER CEREALS,TUNISIA,TON,6618.0,2.045
OTHER CEREALS,TURKEY,TON,456.0,0.156
OTHER CEREALS,U ARAB EMTS,TON,25106.0,6.946
OTHER CEREALS,U K,TON,2513.0,1.104
OTHER CEREALS,U S A,TON,5147.0,3.87
OTHER CEREALS,UGANDA,TON,21.0,0.008
OTHER CEREALS,UKRAINE,TON,1.0,0.007
OTHER CEREALS,URUGUAY,TON,13.0,0.011
OTHER CEREALS,UZBEKISTAN,TON,3.0,0.002
OTHER CEREALS,VIETNAM SOC REP,TON,82752.0,18.9
OTHER CEREALS,YEMEN REPUBLC,TON,19797.0,5.566
OTHER CEREALS,ZAMBIA,TON,3.0,0.002
PULSES,AFGHANISTAN,TON,2167.0,1.868
PULSES,ALGERIA,TON,43680.0,42.294
PULSES,ANGOLA,TON,66.0,0.072
PULSES,ARGENTINA,TON,0.0,0.0
PULSES,ARMENIA,TON,28.0,0.032
PULSES,AUSTRALIA,TON,1213.0,1.32
PULSES,AUSTRIA,TON,72.0,0.062
PULSES,AZERBAIJAN,TON,24.0,0.03
PULSES,BAHARAIN IS,TON,781.0,0.803
PULSES,BANGLADESH PR,TON,11108.0,8.022
PULSES,BELARUS,TON,5.0,0.007
PULSES,BELGIUM,TON,42.0,0.042
PULSES,BELIZE,TON,2.0,0.002
PULSES,BHUTAN,TON,131.0,0.155
PULSES,BOLIVIA,TON,22.0,0.027
PULSES,BOTSWANA,TON,5.0,0.007
PULSES,BRAZIL,TON,0.0,0.0
PULSES,BRUNEI,TON,52.0,0.047
PULSES,BULGARIA,TON,50.0,0.047
PULSES,BURKINA FASO,TON,0.0,0.0
PULSES,CAMBODIA,TON,3.0,0.004
PULSES,CAMEROON,TON,30.0,0.053
PULSES,CANADA,TON,8973.0,7.603
PULSES,CAYMAN IS,TON,4.0,0.003
PULSES,CHILE,TON,17.0,0.02
PULSES,CHINA P RP,TON,4148.0,4.332
PULSES,CONGO D. REP.,TON,150.0,0.176
PULSES,CONGO P REP,TON,28.0,0.034
PULSES,COTE D' IVOIRE,TON,6.0,0.007
PULSES,CYPRUS,TON,17.0,0.017
PULSES,CZECH REPUBLIC,TON,5.0,0.007
PULSES,DENMARK,TON,48.0,0.053
PULSES,DJIBOUTI,TON,0.0,0.0
PULSES,DOMINIC REP,TON,177.0,0.152
PULSES,EGYPT A RP,TON,8215.0,7.746
PULSES,FIJI IS,TON,100.0,0.096
PULSES,FRANCE,TON,2040.0,2.093
PULSES,GABON,TON,50.0,0.039
PULSES,GAMBIA,TON,6.0,0.008
PULSES,GEORGIA,TON,291.0,0.315
PULSES,GERMANY,TON,748.0,0.722
PULSES,GHANA,TON,25.0,0.032
PULSES,GREECE,TON,18.0,0.012
PULSES,GRENADA,TON,0.0,0.0
PULSES,GUATEMALA,TON,5.0,0.005
PULSES,GUINEA,TON,7.0,0.007
PULSES,GUYANA,TON,144.0,0.159
PULSES,HONG KONG,TON,402.0,0.454
PULSES,HUNGARY,TON,1.0,0.002
PULSES,INDONESIA,TON,136.0,0.128
PULSES,IRAN,TON,8446.0,7.123
PULSES,IRAQ,TON,6786.0,6.638
PULSES,IRELAND,TON,0.0,0.001
PULSES,ISRAEL,TON,169.0,0.168
PULSES,ITALY,TON,680.0,0.607
PULSES,JAMAICA,TON,9.0,0.013
PULSES,JAPAN,TON,637.0,0.734
PULSES,JORDAN,TON,1914.0,1.688
PULSES,KAZAKHSTAN,TON,3.0,0.005
PULSES,KENYA,TON,189.0,0.13
PULSES,KOREA RP,TON,76.0,0.084
PULSES,KUWAIT,TON,2644.0,2.629
PULSES,KYRGHYZSTAN,TON,2.0,0.002
PULSES,LEBANON,TON,701.0,0.591
PULSES,LIBERIA,TON,3.0,0.005
PULSES,LIBYA,TON,5456.0,5.458
PULSES,MACAO,TON,6.0,0.007
PULSES,MADAGASCAR,TON,3.0,0.004
PULSES,MALAWI,TON,15.0,0.016
PULSES,MALAYSIA,TON,4777.0,4.316
PULSES,MALDIVES,TON,93.0,0.104
PULSES,MALTA,TON,2.0,0.001
PULSES,MAURITANIA,TON,0.0,0.0
PULSES,MAURITIUS,TON,942.0,0.771
PULSES,MEXICO,TON,6.0,0.008
PULSES,MOLDOVA,TON,3.0,0.002
PULSES,MONGOLIA,TON,0.0,0.0
PULSES,MOROCCO,TON,11276.0,10.892
PULSES,MOZAMBIQUE,TON,19.0,0.019
PULSES,NEPAL,TON,14353.0,9.534
PULSES,NETHERLAND,TON,600.0,0.898
PULSES,NEW ZEALAND,TON,514.0,0.521
PULSES,NIGER,TON,0.0,0.0
PULSES,NIGERIA,TON,237.0,0.29
PULSES,NORWAY,TON,3.0,0.005
PULSES,OMAN,TON,2366.0,2.459
PULSES,PAKISTAN IR,TON,10164.0,7.734
PULSES,PANAMA REPUBLIC,TON,2.0,0.004
PULSES,PAPUA N GNA,TON,5.0,0.006
PULSES,PERU,TON,5.0,0.008
PULSES,PHILIPPINES,TON,430.0,0.433
PULSES,POLAND,TON,6.0,0.01
PULSES,PORTUGAL,TON,1492.0,1.3
PULSES,QATAR,TON,10075.0,7.788
PULSES,REUNION,TON,58.0,0.069
PULSES,ROMANIA,TON,72.0,0.086
PULSES,RUSSIA,TON,387.0,0.406
PULSES,RWANDA,TON,9.0,0.01
PULSES,SAUDI ARAB,TON,8604.0,7.933
PULSES,SENEGAL,TON,15.0,0.016
PULSES,SEYCHELLES,TON,106.0,0.138
PULSES,SIERRA LEONE,TON,8.0,0.01
PULSES,SINGAPORE,TON,3016.0,2.806
PULSES,SOMALIA,TON,6.0,0.005
PULSES,SOUTH AFRICA,TON,612.0,0.539
PULSES,SPAIN,TON,2316.0,2.297
PULSES,SRI LANKA DSR,TON,24832.0,19.877
PULSES,STATE OF PALESTINE,TON,24.0,0.021
PULSES,SUDAN,TON,14.0,0.025
PULSES,SURINAME,TON,68.0,0.073
PULSES,SWAZILAND,TON,0.0,0.0
PULSES,SWEDEN,TON,484.0,0.563
PULSES,SWITZERLAND,TON,62.0,0.062
PULSES,SYRIA,TON,264.0,0.2
PULSES,TAIWAN,TON,51.0,0.038
PULSES,TANZANIA REP,TON,91.0,0.097
PULSES,THAILAND,TON,462.0,0.432
PULSES,TOGO,TON,46.0,0.055
PULSES,TRINIDAD,TON,214.0,0.222
PULSES,TUNISIA,TON,3073.0,2.973
PULSES,TURKEY,TON,13957.0,14.926
PULSES,TURKMENISTAN,TON,37.0,0.037
PULSES,U ARAB EMTS,TON,28015.0,22.154
PULSES,U K,TON,11583.0,9.824
PULSES,U S A,TON,17767.0,20.951
PULSES,UGANDA,TON,41.0,0.035
PULSES,UKRAINE,TON,5.0,0.006
PULSES,UZBEKISTAN,TON,5.0,0.004
PULSES,VIETNAM SOC REP,TON,169.0,0.128
PULSES,YEMEN REPUBLC,TON,297.0,0.205
PULSES,ZAMBIA,TON,10.0,0.012
TOBACCO UNMANUFACTURED,AFGHANISTAN,KGS,3000.0,0.037
TOBACCO UNMANUFACTURED,ALBANIA,KGS,50.0,0.0
TOBACCO UNMANUFACTURED,ALGERIA,KGS,146443.0,0.221
TOBACCO UNMANUFACTURED,ARGENTINA,KGS,35640.0,0.097
TOBACCO UNMANUFACTURED,ARMENIA,KGS,2441340.0,9.462
TOBACCO UNMANUFACTURED,AUSTRALIA,KGS,6278.0,0.022
TOBACCO UNMANUFACTURED,AZERBAIJAN,KGS,19800.0,0.086
TOBACCO UNMANUFACTURED,BANGLADESH PR,KGS,347616.0,1.188
TOBACCO UNMANUFACTURED,BELARUS,KGS,2166286.0,5.493
TOBACCO UNMANUFACTURED,BELGIUM,KGS,37687293.0,135.385
TOBACCO UNMANUFACTURED,BRAZIL,KGS,222875.0,0.513
TOBACCO UNMANUFACTURED,BULGARIA,KGS,1840585.0,4.162
TOBACCO UNMANUFACTURED,CANADA,KGS,722340.0,2.563
TOBACCO UNMANUFACTURED,CHILE,KGS,436840.0,1.537
TOBACCO UNMANUFACTURED,CHINA P RP,KGS,208910.0,0.601
TOBACCO UNMANUFACTURED,COLOMBIA,KGS,1600.0,0.004
TOBACCO UNMANUFACTURED,CONGO D. REP.,KGS,200.0,0.0
TOBACCO UNMANUFACTURED,CROATIA,KGS,710680.0,3.679
TOBACCO UNMANUFACTURED,CYPRUS,KGS,287.0,0.001
TOBACCO UNMANUFACTURED,DENMARK,KGS,451420.0,1.6
TOBACCO UNMANUFACTURED,DJIBOUTI,KGS,110500.0,0.152
TOBACCO UNMANUFACTURED,DOMINIC REP,KGS,6152220.0,11.695
TOBACCO UNMANUFACTURED,EGYPT A RP,KGS,15997636.0,29.179
TOBACCO UNMANUFACTURED,ETHIOPIA,KGS,1382000.0,3.84
TOBACCO UNMANUFACTURED,FRANCE,KGS,3713210.0,9.162
TOBACCO UNMANUFACTURED,GEORGIA,KGS,3068700.0,10.071
TOBACCO UNMANUFACTURED,GERMANY,KGS,6406286.0,19.753
TOBACCO UNMANUFACTURED,GREECE,KGS,129700.0,0.193
TOBACCO UNMANUFACTURED,HAITI,KGS,166320.0,0.347
TOBACCO UNMANUFACTURED,HONDURAS,KGS,363670.0,1.284
TOBACCO UNMANUFACTURED,HONG KONG,KGS,800.0,0.006
TOBACCO UNMANUFACTURED,HUNGARY,KGS,900100.0,4.34
TOBACCO UNMANUFACTURED,INDONESIA,KGS,2682100.0,11.213
TOBACCO UNMANUFACTURED,IRAN,KGS,5000.0,0.046
TOBACCO UNMANUFACTURED,ISRAEL,KGS,125326.0,0.571
TOBACCO UNMANUFACTURED,ITALY,KGS,302127.0,0.821
TOBACCO UNMANUFACTURED,JAPAN,KGS,86.0,0.0
TOBACCO UNMANUFACTURED,JORDAN,KGS,2027650.0,4.88
TOBACCO UNMANUFACTURED,KENYA,KGS,898303.0,2.875
TOBACCO UNMANUFACTURED,KOREA RP,KGS,8092904.0,28.675
TOBACCO UNMANUFACTURED,LATVIA,KGS,39600.0,0.07
TOBACCO UNMANUFACTURED,LEBANON,KGS,7000.0,0.043
TOBACCO UNMANUFACTURED,LIBYA,KGS,43442.0,0.045
TOBACCO UNMANUFACTURED,LITHUANIA,KGS,2929691.0,7.11
TOBACCO UNMANUFACTURED,MALAYSIA,KGS,401290.0,0.635
TOBACCO UNMANUFACTURED,MALDIVES,KGS,22000.0,0.05
TOBACCO UNMANUFACTURED,MAURITIUS,KGS,3872.0,0.017
TOBACCO UNMANUFACTURED,MONTENEGRO,KGS,49200.0,0.153
TOBACCO UNMANUFACTURED,MOROCCO,KGS,780120.0,3.145
TOBACCO UNMANUFACTURED,MOZAMBIQUE,KGS,237600.0,0.468
TOBACCO UNMANUFACTURED,NEPAL,KGS,7804634.0,23.758
TOBACCO UNMANUFACTURED,NETHERLAND,KGS,5008170.0,22.187
TOBACCO UNMANUFACTURED,NEW ZEALAND,KGS,220600.0,1.217
TOBACCO UNMANUFACTURED,NIGERIA,KGS,3881960.0,17.041
TOBACCO UNMANUFACTURED,OMAN,KGS,277920.0,0.84
TOBACCO UNMANUFACTURED,PARAGUAY,KGS,3060270.0,9.604
TOBACCO UNMANUFACTURED,PHILIPPINES,KGS,15144713.0,34.289
TOBACCO UNMANUFACTURED,POLAND,KGS,3621420.0,12.27
TOBACCO UNMANUFACTURED,PORTUGAL,KGS,394440.0,1.02
TOBACCO UNMANUFACTURED,ROMANIA,KGS,1167600.0,6.327
TOBACCO UNMANUFACTURED,RUSSIA,KGS,6026323.0,23.59
TOBACCO UNMANUFACTURED,SAUDI ARAB,KGS,1145213.0,2.426
TOBACCO UNMANUFACTURED,SENEGAL,KGS,180.0,0.0
TOBACCO UNMANUFACTURED,SERBIA,KGS,77400.0,0.438
TOBACCO UNMANUFACTURED,SINGAPORE,KGS,1078080.0,5.225
TOBACCO UNMANUFACTURED,SLOVENIA,KGS,59708.0,0.116
TOBACCO UNMANUFACTURED,SOMALIA,KGS,196500.0,0.298
TOBACCO UNMANUFACTURED,SOUTH AFRICA,KGS,944395.0,2.54
TOBACCO UNMANUFACTURED,SRI LANKA DSR,KGS,1112538.0,0.195
TOBACCO UNMANUFACTURED,SUDAN,KGS,25720.0,0.089
TOBACCO UNMANUFACTURED,SWEDEN,KGS,2253140.0,3.542
TOBACCO UNMANUFACTURED,TAIWAN,KGS,49187.0,0.103
TOBACCO UNMANUFACTURED,TANZANIA REP,KGS,300.0,0.001
TOBACCO UNMANUFACTURED,TRINIDAD,KGS,304740.0,1.411
TOBACCO UNMANUFACTURED,TUNISIA,KGS,217800.0,0.838
TOBACCO UNMANUFACTURED,TURKEY,KGS,4437110.0,17.256
TOBACCO UNMANUFACTURED,U ARAB EMTS,KGS,9795890.0,24.57
TOBACCO UNMANUFACTURED,U K,KGS,793600.0,4.147
TOBACCO UNMANUFACTURED,U S A,KGS,5945787.0,10.993
TOBACCO UNMANUFACTURED,UGANDA,KGS,17840.0,0.02
TOBACCO UNMANUFACTURED,UKRAINE,KGS,1325110.0,5.584
TOBACCO UNMANUFACTURED,URUGUAY,KGS,79200.0,0.232
TOBACCO UNMANUFACTURED,VENEZUELA,KGS,173716.0,0.059
TOBACCO UNMANUFACTURED,VIETNAM SOC REP,KGS,2564340.0,10.224
