Commodity,Country,Unit,Quantity,Value
RICE BASMOTI                                      ,TUNISIA,TON,80.0,0.05
RICE BASMOTI                                      ,TURKEY,TON,23086.0,23.63
RICE BASMOTI                                      ,TURKMENISTAN,TON,69.0,0.08
RICE BASMOTI                                      ,U ARAB EMTS,TON,315513.0,334.93
RICE BASMOTI                                      ,U K,TON,143685.0,137.26
RICE BASMOTI                                      ,U S A,TON,204027.0,239.32
RICE BASMOTI                                      ,UGANDA,TON,187.0,0.23
RICE BASMOTI                                      ,UKRAINE,TON,191.0,0.22
RICE BASMOTI                                      ,UNSPECIFIED,TON,203.0,0.24
RICE BASMOTI                                      ,URUGUAY,TON,5.0,0.01
RICE BASMOTI                                      ,UZBEKISTAN,TON,50.0,0.06
RICE BASMOTI                                      ,VENEZUELA,TON,67.0,0.09
RICE BASMOTI                                      ,VIETNAM SOC REP,TON,256.0,0.32
RICE BASMOTI                                      ,YEMEN REPUBLC,TON,289602.0,307.57
RICE BASMOTI                                      ,ZAMBIA,TON,4.0,0.01
RICE(OTHER THAN BASMOTI)                          ,AFGHANISTAN,TON,23.0,0.02
RICE(OTHER THAN BASMOTI)                          ,ALBANIA,TON,264.0,0.11
RICE(OTHER THAN BASMOTI)                          ,ALGERIA,TON,94986.0,37.89
RICE(OTHER THAN BASMOTI)                          ,ANGOLA,TON,411610.0,139.61
RICE(OTHER THAN BASMOTI)                          ,ARMENIA,TON,8.0,0.01
RICE(OTHER THAN BASMOTI)                          ,AUSTRALIA,TON,12550.0,7.27
RICE(OTHER THAN BASMOTI)                          ,AZERBAIJAN,TON,1341.0,0.48
RICE(OTHER THAN BASMOTI)                          ,BAHARAIN IS,TON,18616.0,10.85
RICE(OTHER THAN BASMOTI)                          ,BANGLADESH PR,TON,841435.0,305.94
RICE(OTHER THAN BASMOTI)                          ,BARBADOS,TON,28.0,0.02
RICE(OTHER THAN BASMOTI)                          ,BELARUS,TON,641.0,0.27
RICE(OTHER THAN BASMOTI)                          ,BELGIUM,TON,716.0,0.46
RICE(OTHER THAN BASMOTI)                          ,BENIN,TON,1557702.0,529.21
RICE(OTHER THAN BASMOTI)                          ,BHUTAN,TON,48542.0,18.67
RICE(OTHER THAN BASMOTI)                          ,BOSNIA-HRZGOVIN,TON,27.0,0.01
RICE(OTHER THAN BASMOTI)                          ,BOTSWANA,TON,56.0,0.04
RICE(OTHER THAN BASMOTI)                          ,BRAZIL,TON,12.0,0.01
RICE(OTHER THAN BASMOTI)                          ,BRUNEI,TON,1472.0,0.72
RICE(OTHER THAN BASMOTI)                          ,BULGARIA,TON,1895.0,0.75
RICE(OTHER THAN BASMOTI)                          ,BURKINA FASO,TON,51149.0,18.16
RICE(OTHER THAN BASMOTI)                          ,BURUNDI,TON,161.0,0.05
RICE(OTHER THAN BASMOTI)                          ,C AFRI REP,TON,2260.0,0.8
RICE(OTHER THAN BASMOTI)                          ,CAMBODIA,TON,5120.0,1.45
RICE(OTHER THAN BASMOTI)                          ,CAMEROON,TON,569673.0,184.66
RICE(OTHER THAN BASMOTI)                          ,CANADA,TON,11135.0,8.34
RICE(OTHER THAN BASMOTI)                          ,CAPE VERDE IS,TON,230.0,0.09
RICE(OTHER THAN BASMOTI)                          ,CAYMAN IS,TON,0.0,0.0
RICE(OTHER THAN BASMOTI)                          ,CHAD,TON,0.0,0.0
RICE(OTHER THAN BASMOTI)                          ,CHILE,TON,796.0,0.35
RICE(OTHER THAN BASMOTI)                          ,CHINA P RP,TON,1504201.0,494.96
RICE(OTHER THAN BASMOTI)                          ,COLOMBIA,TON,2.0,0.0
RICE(OTHER THAN BASMOTI)                          ,COMOROS,TON,24295.0,8.69
RICE(OTHER THAN BASMOTI)                          ,CONGO D. REP.,TON,99718.0,32.89
RICE(OTHER THAN BASMOTI)                          ,CONGO P REP,TON,103882.0,34.36
RICE(OTHER THAN BASMOTI)                          ,COTE D' IVOIRE,TON,1210509.0,420.59
RICE(OTHER THAN BASMOTI)                          ,CROATIA,TON,3159.0,1.14
RICE(OTHER THAN BASMOTI)                          ,CUBA,TON,114527.0,62.43
RICE(OTHER THAN BASMOTI)                          ,CYPRUS,TON,48.0,0.05
RICE(OTHER THAN BASMOTI)                          ,CZECH REPUBLIC,TON,49.0,0.04
RICE(OTHER THAN BASMOTI)                          ,DENMARK,TON,49.0,0.02
RICE(OTHER THAN BASMOTI)                          ,DJIBOUTI,TON,476761.0,169.89
RICE(OTHER THAN BASMOTI)                          ,DOMINIC REP,TON,0.0,0.0
RICE(OTHER THAN BASMOTI)                          ,EGYPT A RP,TON,121706.0,48.51
RICE(OTHER THAN BASMOTI)                          ,EQUTL GUINEA,TON,12654.0,4.7
RICE(OTHER THAN BASMOTI)                          ,ERITREA,TON,598.0,0.24
RICE(OTHER THAN BASMOTI)                          ,ESTONIA,TON,0.0,0.0
RICE(OTHER THAN BASMOTI)                          ,ETHIOPIA,TON,54355.0,19.44
RICE(OTHER THAN BASMOTI)                          ,FIJI IS,TON,5273.0,1.91
RICE(OTHER THAN BASMOTI)                          ,FINLAND,TON,22.0,0.01
RICE(OTHER THAN BASMOTI)                          ,FRANCE,TON,1367.0,0.99
RICE(OTHER THAN BASMOTI)                          ,GABON,TON,328.0,0.13
RICE(OTHER THAN BASMOTI)                          ,GAMBIA,TON,90135.0,30.73
RICE(OTHER THAN BASMOTI)                          ,GEORGIA,TON,3850.0,1.47
RICE(OTHER THAN BASMOTI)                          ,GERMANY,TON,2539.0,1.98
RICE(OTHER THAN BASMOTI)                          ,GHANA,TON,53032.0,19.19
RICE(OTHER THAN BASMOTI)                          ,GREECE,TON,126.0,0.06
RICE(OTHER THAN BASMOTI)                          ,GUATEMALA,TON,0.0,0.0
RICE(OTHER THAN BASMOTI)                          ,GUINEA,TON,910697.0,324.38
RICE(OTHER THAN BASMOTI)                          ,GUINEA BISSAU,TON,6653.0,2.22
RICE(OTHER THAN BASMOTI)                          ,HAITI,TON,1765.0,1.19
RICE(OTHER THAN BASMOTI)                          ,HONG KONG,TON,235.0,0.17
RICE(OTHER THAN BASMOTI)                          ,HUNGARY,TON,700.0,0.27
RICE(OTHER THAN BASMOTI)                          ,INDONESIA,TON,197113.0,65.22
RICE(OTHER THAN BASMOTI)                          ,IRAN,TON,76310.0,49.18
RICE(OTHER THAN BASMOTI)                          ,IRAQ,TON,26273.0,16.88
RICE(OTHER THAN BASMOTI)                          ,IRELAND,TON,1134.0,0.86
RICE(OTHER THAN BASMOTI)                          ,ISRAEL,TON,10445.0,5.83
RICE(OTHER THAN BASMOTI)                          ,ITALY,TON,4611.0,2.87
RICE(OTHER THAN BASMOTI)                          ,JAMAICA,TON,41.0,0.02
RICE(OTHER THAN BASMOTI)                          ,JAPAN,TON,173.0,0.16
RICE(OTHER THAN BASMOTI)                          ,JORDAN,TON,27967.0,12.4
RICE(OTHER THAN BASMOTI)                          ,KAZAKHSTAN,TON,730.0,0.29
RICE(OTHER THAN BASMOTI)                          ,KENYA,TON,589247.0,195.48
RICE(OTHER THAN BASMOTI)                          ,KIRIBATI REP,TON,74.0,0.03
RICE(OTHER THAN BASMOTI)                          ,KOREA RP,TON,138.0,0.14
RICE(OTHER THAN BASMOTI)                          ,KUWAIT,TON,26670.0,15.12
RICE(OTHER THAN BASMOTI)                          ,KYRGHYZSTAN,TON,196.0,0.08
RICE(OTHER THAN BASMOTI)                          ,LAO PD RP,TON,0.0,0.0
RICE(OTHER THAN BASMOTI)                          ,LATVIA,TON,52.0,0.01
RICE(OTHER THAN BASMOTI)                          ,LEBANON,TON,4245.0,1.79
RICE(OTHER THAN BASMOTI)                          ,LIBERIA,TON,385536.0,140.41
RICE(OTHER THAN BASMOTI)                          ,LIBYA,TON,11336.0,5.75
RICE(OTHER THAN BASMOTI)                          ,LITHUANIA,TON,7509.0,2.8
RICE(OTHER THAN BASMOTI)                          ,MADAGASCAR,TON,560231.0,168.35
RICE(OTHER THAN BASMOTI)                          ,MALAWI,TON,12.0,0.01
RICE(OTHER THAN BASMOTI)                          ,MALAYSIA,TON,214386.0,71.58
RICE(OTHER THAN BASMOTI)                          ,MALDIVES,TON,25508.0,10.82
RICE(OTHER THAN BASMOTI)                          ,MALI,TON,17596.0,5.73
RICE(OTHER THAN BASMOTI)                          ,MALTA,TON,258.0,0.18
RICE(OTHER THAN BASMOTI)                          ,MAURITANIA,TON,1080.0,0.5
RICE(OTHER THAN BASMOTI)                          ,MAURITIUS,TON,7158.0,2.37
RICE(OTHER THAN BASMOTI)                          ,MOLDOVA,TON,194.0,0.08
RICE(OTHER THAN BASMOTI)                          ,MONGOLIA,TON,47.0,0.05
RICE(OTHER THAN BASMOTI)                          ,MONTENEGRO,TON,708.0,0.25
RICE(OTHER THAN BASMOTI)                          ,MONTSERRAT,TON,0.0,0.0
RICE(OTHER THAN BASMOTI)                          ,MOROCCO,TON,36894.0,14.53
RICE(OTHER THAN BASMOTI)                          ,MOZAMBIQUE,TON,363421.0,114.7
RICE(OTHER THAN BASMOTI)                          ,MYANMAR,TON,0.0,0.0
RICE(OTHER THAN BASMOTI)                          ,NAMIBIA,TON,9714.0,3.46
RICE(OTHER THAN BASMOTI)                          ,NEPAL,TON,766965.0,245.83
RICE(OTHER THAN BASMOTI)                          ,NETHERLAND,TON,26360.0,16.2
RICE(OTHER THAN BASMOTI)                          ,NETHERLANDANTIL,TON,1.0,0.0
RICE(OTHER THAN BASMOTI)                          ,NEW ZEALAND,TON,1547.0,1.05
RICE(OTHER THAN BASMOTI)                          ,NIGER,TON,55499.0,18.15
RICE(OTHER THAN BASMOTI)                          ,NIGERIA,TON,494.0,0.45
RICE(OTHER THAN BASMOTI)                          ,NORWAY,TON,87.0,0.07
RICE(OTHER THAN BASMOTI)                          ,OMAN,TON,80473.0,41.39
RICE(OTHER THAN BASMOTI)                          ,PAKISTAN IR,TON,2180.0,0.88
RICE(OTHER THAN BASMOTI)                          ,PANAMA REPUBLIC,TON,4.0,0.0
RICE(OTHER THAN BASMOTI)                          ,PAPUA N GNA,TON,45524.0,15.88
RICE(OTHER THAN BASMOTI)                          ,PHILIPPINES,TON,29272.0,35.41
RICE(OTHER THAN BASMOTI)                          ,POLAND,TON,1451.0,0.56
RICE(OTHER THAN BASMOTI)                          ,PORTUGAL,TON,88.0,0.11
RICE(OTHER THAN BASMOTI)                          ,PUERTO RICO,TON,1040.0,0.49
RICE(OTHER THAN BASMOTI)                          ,QATAR,TON,77633.0,40.51
RICE(OTHER THAN BASMOTI)                          ,REUNION,TON,25.0,0.02
RICE(OTHER THAN BASMOTI)                          ,ROMANIA,TON,14998.0,5.62
RICE(OTHER THAN BASMOTI)                          ,RUSSIA,TON,124979.0,48.9
RICE(OTHER THAN BASMOTI)                          ,RWANDA,TON,17912.0,5.99
